5760 5760
{'x1': 125.0, 'x2': 372.0, 'y1': 1.0, 'y2': 460.0} {'x1': 119.999744, 'x2': 372.999936, 'y1': 8.99993600000002, 'y2': 485.00019199999997}
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 198.00012800000002, 'x2': 304.999936, 'y1': 38.999808, 'y2': 469.999872}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-11-502_5_5_254_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 201.999872, 'x2': 310.000128, 'y1': 47.00006400000001, 'y2': 496.999936}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-12-505_5_5_254_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 202.00012800000002, 'x2': 308.0, 'y1': 44.0, 'y2': 485.999872}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-13-523_5_5_256_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 205.000192, 'x2': 304.999936, 'y1': 48.0, 'y2': 451.999744}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-14-521_5_5_256_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 199.000064, 'x2': 307.00032, 'y1': 42.00012799999999, 'y2': 473.00019199999997}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-15-514_5_5_256_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 203.000064, 'x2': 308.999936, 'y1': 48.000256000000036, 'y2': 490.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-16-524_5_5_256_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 202.999808, 'x2': 305.999872, 'y1': 41.99987200000001, 'y2': 486.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-17-536_5_5_258_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 206.00012800000002, 'x2': 304.0, 'y1': 46.999808, 'y2': 454.99980800000003}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-18-533_5_5_258_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 206.000128, 'x2': 305.999872, 'y1': 46.00012799999999, 'y2': 462.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-19-537_5_5_258_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 202.999808, 'x2': 305.999872, 'y1': 48.99993600000002, 'y2': 493.00019199999997}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-20-536_5_5_258_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 204.0, 'x2': 302.999808, 'y1': 40.00000000000003, 'y2': 484.00025600000004}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-21-545_5_5_260_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 208.0, 'x2': 304.0, 'y1': 50.000384, 'y2': 454.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-22-545_5_5_260_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 205.99987199999998, 'x2': 304.99968, 'y1': 45.000192, 'y2': 463.00006399999995}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-23-537_5_5_260_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 202.00012800000002, 'x2': 311.00032, 'y1': 49.99987200000001, 'y2': 490.99980800000003}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-24-533_5_5_260_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 206.000128, 'x2': 300.000256, 'y1': 37.99987200000001, 'y2': 486.99980800000003}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-25-547_5_5_262_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 209.999872, 'x2': 302.000128, 'y1': 45.000192, 'y2': 452.00025600000004}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-26-539_5_5_262_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 205.999872, 'x2': 302.99980800000003, 'y1': 41.000192, 'y2': 474.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-27-528_5_5_262_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 204.000256, 'x2': 302.000128, 'y1': 48.000256000000036, 'y2': 490.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-28-530_5_5_262_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 208.0, 'x2': 298.999808, 'y1': 39.000320000000016, 'y2': 490.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-29-536_5_5_264_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 209.99987199999998, 'x2': 300.99968, 'y1': 44.99993600000002, 'y2': 454.99980800000003}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-30-526_5_5_264_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 209.99987199999998, 'x2': 305.999872, 'y1': 40.00025600000001, 'y2': 466.000128}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-31-521_5_5_264_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 204.0, 'x2': 302.999808, 'y1': 44.99993600000002, 'y2': 493.999872}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-32-516_5_5_264_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 208.0, 'x2': 296.999936, 'y1': 41.99987199999998, 'y2': 489.999872}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-33-518_5_5_266_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 210.00012800000002, 'x2': 300.0, 'y1': 47.00006400000001, 'y2': 456.0}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-34-517_5_5_266_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 210.999808, 'x2': 299.999744, 'y1': 42.00012799999999, 'y2': 464.00025600000004}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-35-504_5_5_266_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 202.999808, 'x2': 298.99980800000003, 'y1': 44.999679999999984, 'y2': 488.99993599999993}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-36-495_5_5_266_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 207.000064, 'x2': 296.0, 'y1': 40.0, 'y2': 488.0}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-37-506_5_5_268_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 209.999872, 'x2': 298.99980800000003, 'y1': 47.00006400000001, 'y2': 456.0}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-38-494_5_5_268_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 209.999872, 'x2': 302.000128, 'y1': 43.00006399999998, 'y2': 465.00019199999997}
../Object-Detection-Metrics/detections/synthdata_2020-08-26_21-29-39-481_5_5_268_img.txt
{'x1': 0.0, 'x2': 0.0, 'y1': 0.0, 'y2': 0.0} {'x1': 220.000256, 'x2': 286.000128, 'y1': 75.00006400000001, 'y2': 467.000064}
{'x1': 198.0, 'x2': 298.0, 'y1': 4.0, 'y2': 475.0} {'x1': 195.000064, 'x2': 299.000064, 'y1': 18.00012799999999, 'y2': 481.00019199999997}
{'x1': 193.0, 'x2': 297.0, 'y1': 0.0, 'y2': 476.0} {'x1': 191.999744, 'x2': 293.999872, 'y1': 4.0, 'y2': 470.999808}
{'x1': 192.0, 'x2': 296.0, 'y1': 0.0, 'y2': 479.0} {'x1': 192.0, 'x2': 288.0, 'y1': 7.999743999999993, 'y2': 479.99974399999996}
{'x1': 187.0, 'x2': 296.0, 'y1': 0.0, 'y2': 475.0} {'x1': 185.99987199999998, 'x2': 287.000064, 'y1': 8.0, 'y2': 500.000256}
{'x1': 184.0, 'x2': 296.0, 'y1': 0.0, 'y2': 471.0} {'x1': 184.0, 'x2': 285.000192, 'y1': 6.0001279999999895, 'y2': 473.999872}
{'x1': 184.0, 'x2': 296.0, 'y1': 0.0, 'y2': 470.0} {'x1': 179.000064, 'x2': 284.999936, 'y1': 0.0, 'y2': 471.000064}
{'x1': 189.0, 'x2': 296.0, 'y1': 0.0, 'y2': 473.0} {'x1': 188.000256, 'x2': 284.00025600000004, 'y1': 5.999871999999982, 'y2': 484.999936}
{'x1': 190.0, 'x2': 297.0, 'y1': 0.0, 'y2': 478.0} {'x1': 187.999744, 'x2': 290.999808, 'y1': 8.000256000000007, 'y2': 505.00019199999997}
{'x1': 192.0, 'x2': 297.0, 'y1': 0.0, 'y2': 480.0} {'x1': 192.999936, 'x2': 292.99968, 'y1': 7.999743999999993, 'y2': 479.99974399999996}
{'x1': 195.0, 'x2': 298.0, 'y1': 0.0, 'y2': 480.0} {'x1': 191.999744, 'x2': 293.999872, 'y1': 4.0, 'y2': 481.000192}
{'x1': 194.0, 'x2': 298.0, 'y1': 0.0, 'y2': 480.0} {'x1': 192.00025599999998, 'x2': 291.000064, 'y1': 10.999808000000002, 'y2': 481.999872}
{'x1': 192.0, 'x2': 298.0, 'y1': 0.0, 'y2': 480.0} {'x1': 190.00012800000002, 'x2': 295.000064, 'y1': 9.999871999999982, 'y2': 505.999872}
{'x1': 191.0, 'x2': 299.0, 'y1': 0.0, 'y2': 480.0} {'x1': 192.0, 'x2': 289.999872, 'y1': 7.0000639999999805, 'y2': 474.99980800000003}
{'x1': 192.0, 'x2': 299.0, 'y1': 0.0, 'y2': 480.0} {'x1': 188.999936, 'x2': 292.999936, 'y1': 8.999935999999991, 'y2': 478.000128}
{'x1': 192.0, 'x2': 299.0, 'y1': 0.0, 'y2': 480.0} {'x1': 190.000128, 'x2': 289.999872, 'y1': 10.999808000000002, 'y2': 481.999872}
{'x1': 193.0, 'x2': 299.0, 'y1': 0.0, 'y2': 480.0} {'x1': 191.999744, 'x2': 293.999872, 'y1': 11.000064000000009, 'y2': 500.999936}
{'x1': 194.0, 'x2': 300.0, 'y1': 0.0, 'y2': 480.0} {'x1': 195.000064, 'x2': 293.999872, 'y1': 9.000191999999998, 'y2': 474.000128}
{'x1': 194.0, 'x2': 300.0, 'y1': 0.0, 'y2': 480.0} {'x1': 191.999744, 'x2': 293.999872, 'y1': 11.000064000000009, 'y2': 477.999872}
{'x1': 194.0, 'x2': 300.0, 'y1': 0.0, 'y2': 480.0} {'x1': 191.00006399999998, 'x2': 290.999808, 'y1': 9.999871999999982, 'y2': 488.0}
{'x1': 195.0, 'x2': 301.0, 'y1': 0.0, 'y2': 480.0} {'x1': 193.99987199999998, 'x2': 296.999936, 'y1': 15.000064000000009, 'y2': 488.0}
{'x1': 196.0, 'x2': 301.0, 'y1': 0.0, 'y2': 480.0} {'x1': 196.0, 'x2': 294.999808, 'y1': 6.0001279999999895, 'y2': 477.00019199999997}
{'x1': 196.0, 'x2': 301.0, 'y1': 0.0, 'y2': 480.0} {'x1': 191.999744, 'x2': 295.99974399999996, 'y1': 8.0, 'y2': 480.999936}
{'x1': 196.0, 'x2': 301.0, 'y1': 0.0, 'y2': 480.0} {'x1': 189.000192, 'x2': 294.000128, 'y1': 10.999808000000002, 'y2': 488.99993600000005}
{'x1': 197.0, 'x2': 302.0, 'y1': 0.0, 'y2': 480.0} {'x1': 194.999808, 'x2': 299.999744, 'y1': 8.999935999999991, 'y2': 494.000128}
{'x1': 197.0, 'x2': 302.0, 'y1': 0.0, 'y2': 480.0} {'x1': 196.999936, 'x2': 295.999744, 'y1': 8.000256000000007, 'y2': 475.00006399999995}
{'x1': 197.0, 'x2': 302.0, 'y1': 0.0, 'y2': 480.0} {'x1': 193.99987199999998, 'x2': 296.999936, 'y1': 8.0, 'y2': 480.999936}
{'x1': 197.0, 'x2': 302.0, 'y1': 0.0, 'y2': 480.0} {'x1': 189.999872, 'x2': 293.999872, 'y1': 5.9998720000000105, 'y2': 486.99980800000003}
{'x1': 198.0, 'x2': 303.0, 'y1': 0.0, 'y2': 480.0} {'x1': 195.000064, 'x2': 300.999936, 'y1': 7.999743999999993, 'y2': 493.999872}
{'x1': 198.0, 'x2': 304.0, 'y1': 0.0, 'y2': 481.0} {'x1': 196.999936, 'x2': 299.000064, 'y1': 7.000320000000016, 'y2': 474.000128}
{'x1': 198.0, 'x2': 304.0, 'y1': 0.0, 'y2': 481.0} {'x1': 194.00012800000002, 'x2': 300.0, 'y1': 8.0, 'y2': 484.000256}
{'x1': 198.0, 'x2': 304.0, 'y1': 0.0, 'y2': 481.0} {'x1': 187.99974400000002, 'x2': 296.0, 'y1': 9.999871999999982, 'y2': 488.0}
{'x1': 198.0, 'x2': 304.0, 'y1': 0.0, 'y2': 481.0} {'x1': 196.00025599999998, 'x2': 303.000064, 'y1': 4.000256000000007, 'y2': 493.00019199999997}
{'x1': 197.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 197.000192, 'x2': 300.000256, 'y1': 6.0001279999999895, 'y2': 475.00032}
{'x1': 197.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 195.000064, 'x2': 299.000064, 'y1': 0.999935999999991, 'y2': 484.99968}
{'x1': 197.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 184.999936, 'x2': 296.999936, 'y1': 6.000128000000018, 'y2': 488.0}
{'x1': 197.0, 'x2': 306.0, 'y1': 0.0, 'y2': 481.0} {'x1': 197.00019200000003, 'x2': 304.0, 'y1': 6.0001279999999895, 'y2': 493.00019199999997}
{'x1': 196.0, 'x2': 306.0, 'y1': 0.0, 'y2': 481.0} {'x1': 197.000192, 'x2': 302.000128, 'y1': 5.000191999999998, 'y2': 476.00025600000004}
{'x1': 196.0, 'x2': 306.0, 'y1': 0.0, 'y2': 481.0} {'x1': 192.99993600000002, 'x2': 301.000192, 'y1': 1.999871999999982, 'y2': 485.999616}
{'x1': 196.0, 'x2': 306.0, 'y1': 0.0, 'y2': 481.0} {'x1': 185.999872, 'x2': 297.999872, 'y1': 6.0001279999999895, 'y2': 486.000128}
{'x1': 196.0, 'x2': 307.0, 'y1': 0.0, 'y2': 481.0} {'x1': 196.0, 'x2': 307.000064, 'y1': 5.999871999999982, 'y2': 492.0}
{'x1': 195.0, 'x2': 308.0, 'y1': 0.0, 'y2': 481.0} {'x1': 195.000064, 'x2': 306.000128, 'y1': 6.999808000000002, 'y2': 478.99980800000003}
{'x1': 195.0, 'x2': 308.0, 'y1': 0.0, 'y2': 481.0} {'x1': 190.00012800000002, 'x2': 304.0, 'y1': 6.000128000000018, 'y2': 488.0}
{'x1': 195.0, 'x2': 308.0, 'y1': 0.0, 'y2': 481.0} {'x1': 189.999872, 'x2': 302.99980800000003, 'y1': 4.999935999999991, 'y2': 485.999872}
{'x1': 195.0, 'x2': 309.0, 'y1': 0.0, 'y2': 481.0} {'x1': 194.00012800000002, 'x2': 308.999936, 'y1': 4.0, 'y2': 492.0}
{'x1': 194.0, 'x2': 310.0, 'y1': 0.0, 'y2': 481.0} {'x1': 193.999872, 'x2': 305.999872, 'y1': 8.999935999999991, 'y2': 478.000128}
{'x1': 194.0, 'x2': 310.0, 'y1': 0.0, 'y2': 481.0} {'x1': 188.999936, 'x2': 307.000064, 'y1': 6.999808000000002, 'y2': 485.999872}
{'x1': 194.0, 'x2': 310.0, 'y1': 0.0, 'y2': 481.0} {'x1': 193.999872, 'x2': 305.999872, 'y1': 7.000064000000009, 'y2': 488.999936}
{'x1': 194.0, 'x2': 311.0, 'y1': 0.0, 'y2': 482.0} {'x1': 192.000256, 'x2': 312.00025600000004, 'y1': 4.999935999999991, 'y2': 491.000064}
{'x1': 193.0, 'x2': 312.0, 'y1': 0.0, 'y2': 482.0} {'x1': 192.0, 'x2': 311.000064, 'y1': 5.000191999999998, 'y2': 476.00025600000004}
{'x1': 193.0, 'x2': 312.0, 'y1': 0.0, 'y2': 482.0} {'x1': 183.000064, 'x2': 312.999936, 'y1': 4.999679999999984, 'y2': 482.99980800000003}
{'x1': 193.0, 'x2': 312.0, 'y1': 0.0, 'y2': 482.0} {'x1': 192.0, 'x2': 309.000192, 'y1': 4.999679999999984, 'y2': 489.999872}
{'x1': 192.0, 'x2': 313.0, 'y1': 0.0, 'y2': 482.0} {'x1': 191.00032000000002, 'x2': 313.000192, 'y1': 6.0001279999999895, 'y2': 491.00032}
{'x1': 192.0, 'x2': 314.0, 'y1': 0.0, 'y2': 482.0} {'x1': 190.00012800000002, 'x2': 312.999936, 'y1': 3.0003200000000163, 'y2': 478.000128}
{'x1': 192.0, 'x2': 314.0, 'y1': 0.0, 'y2': 482.0} {'x1': 180.99968, 'x2': 313.999872, 'y1': 6.0001279999999895, 'y2': 484.00025600000004}
{'x1': 192.0, 'x2': 314.0, 'y1': 0.0, 'y2': 482.0} {'x1': 191.00032000000002, 'x2': 313.000192, 'y1': 2.9998080000000016, 'y2': 489.999872}
{'x1': 191.0, 'x2': 316.0, 'y1': 0.0, 'y2': 482.0} {'x1': 189.99987199999998, 'x2': 316.999936, 'y1': 3.9997439999999926, 'y2': 488.99993600000005}
{'x1': 190.0, 'x2': 317.0, 'y1': 0.0, 'y2': 482.0} {'x1': 189.000192, 'x2': 317.00019199999997, 'y1': 1.999871999999982, 'y2': 480.0}
{'x1': 190.0, 'x2': 317.0, 'y1': 0.0, 'y2': 482.0} {'x1': 169.99987199999998, 'x2': 319.000064, 'y1': 4.999679999999984, 'y2': 482.99980800000003}
{'x1': 190.0, 'x2': 317.0, 'y1': 0.0, 'y2': 482.0} {'x1': 187.000064, 'x2': 317.999872, 'y1': 2.9998080000000016, 'y2': 489.999872}
{'x1': 189.0, 'x2': 318.0, 'y1': 0.0, 'y2': 482.0} {'x1': 188.0, 'x2': 318.999808, 'y1': 2.9998080000000016, 'y2': 491.99974399999996}
{'x1': 188.0, 'x2': 319.0, 'y1': 0.0, 'y2': 482.0} {'x1': 187.000064, 'x2': 317.999872, 'y1': 4.000256000000007, 'y2': 477.00019199999997}
{'x1': 188.0, 'x2': 319.0, 'y1': 0.0, 'y2': 482.0} {'x1': 172.999936, 'x2': 323.000064, 'y1': 5.999871999999982, 'y2': 483.000064}
{'x1': 188.0, 'x2': 319.0, 'y1': 0.0, 'y2': 482.0} {'x1': 188.00025599999998, 'x2': 320.0, 'y1': 1.999871999999982, 'y2': 488.999936}
{'x1': 187.0, 'x2': 320.0, 'y1': 0.0, 'y2': 482.0} {'x1': 187.000064, 'x2': 321.00019199999997, 'y1': 0.999935999999991, 'y2': 489.999872}
{'x1': 186.0, 'x2': 321.0, 'y1': 0.0, 'y2': 482.0} {'x1': 184.999936, 'x2': 323.999744, 'y1': -0.00025600000000736145, 'y2': 476.99993600000005}
{'x1': 186.0, 'x2': 321.0, 'y1': 0.0, 'y2': 482.0} {'x1': 178.000384, 'x2': 326.000128, 'y1': 5.999871999999982, 'y2': 483.000064}
{'x1': 186.0, 'x2': 321.0, 'y1': 0.0, 'y2': 482.0} {'x1': 182.999808, 'x2': 327.99974399999996, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 185.0, 'x2': 322.0, 'y1': 0.0, 'y2': 482.0} {'x1': 183.99974400000002, 'x2': 324.999936, 'y1': 3.000064000000009, 'y2': 485.999872}
{'x1': 184.0, 'x2': 324.0, 'y1': 0.0, 'y2': 481.0} {'x1': 184.0, 'x2': 326.000128, 'y1': 0.0, 'y2': 474.999808}
{'x1': 184.0, 'x2': 324.0, 'y1': 0.0, 'y2': 481.0} {'x1': 179.99974400000002, 'x2': 328.999936, 'y1': 10.00012799999999, 'y2': 482.000128}
{'x1': 184.0, 'x2': 324.0, 'y1': 0.0, 'y2': 481.0} {'x1': 180.999936, 'x2': 332.999936, 'y1': -0.00025600000000736145, 'y2': 485.999872}
{'x1': 183.0, 'x2': 326.0, 'y1': 0.0, 'y2': 481.0} {'x1': 182.999808, 'x2': 327.99974399999996, 'y1': 0.0, 'y2': 483.999744}
{'x1': 182.0, 'x2': 327.0, 'y1': 0.0, 'y2': 481.0} {'x1': 181.99987199999998, 'x2': 328.99968, 'y1': 3.999744000000021, 'y2': 480.0}
{'x1': 182.0, 'x2': 327.0, 'y1': 0.0, 'y2': 481.0} {'x1': 177.999872, 'x2': 330.99980800000003, 'y1': 8.99993600000002, 'y2': 483.99974399999996}
{'x1': 182.0, 'x2': 327.0, 'y1': 0.0, 'y2': 481.0} {'x1': 176.999936, 'x2': 338.999808, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 181.0, 'x2': 329.0, 'y1': 0.0, 'y2': 481.0} {'x1': 183.00032, 'x2': 330.000128, 'y1': 0.999935999999991, 'y2': 488.0}
{'x1': 181.0, 'x2': 331.0, 'y1': 0.0, 'y2': 481.0} {'x1': 179.999744, 'x2': 330.99980800000003, 'y1': 1.0001919999999984, 'y2': 482.000128}
{'x1': 181.0, 'x2': 331.0, 'y1': 0.0, 'y2': 481.0} {'x1': 175.99974400000002, 'x2': 332.999936, 'y1': 8.0, 'y2': 480.999936}
{'x1': 181.0, 'x2': 331.0, 'y1': 0.0, 'y2': 481.0} {'x1': 178.99980799999997, 'x2': 338.999808, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 180.0, 'x2': 332.0, 'y1': 0.0, 'y2': 481.0} {'x1': 181.99987199999998, 'x2': 332.0, 'y1': 0.9996799999999837, 'y2': 486.99980800000003}
{'x1': 179.0, 'x2': 334.0, 'y1': 0.0, 'y2': 481.0} {'x1': 179.00032, 'x2': 334.000128, 'y1': 0.0, 'y2': 483.999744}
{'x1': 179.0, 'x2': 334.0, 'y1': 0.0, 'y2': 481.0} {'x1': 176.0, 'x2': 334.000128, 'y1': 5.999871999999982, 'y2': 483.000064}
{'x1': 179.0, 'x2': 334.0, 'y1': 0.0, 'y2': 481.0} {'x1': 175.99974399999996, 'x2': 341.999872, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 178.0, 'x2': 336.0, 'y1': 0.0, 'y2': 481.0} {'x1': 180.0, 'x2': 333.999872, 'y1': 2.0001279999999895, 'y2': 488.00025600000004}
{'x1': 178.0, 'x2': 338.0, 'y1': 0.0, 'y2': 481.0} {'x1': 176.999936, 'x2': 336.999936, 'y1': 0.9999360000000195, 'y2': 482.99980800000003}
{'x1': 178.0, 'x2': 338.0, 'y1': 0.0, 'y2': 481.0} {'x1': 173.99987199999998, 'x2': 336.99968, 'y1': 6.0001279999999895, 'y2': 486.000128}
{'x1': 178.0, 'x2': 338.0, 'y1': 0.0, 'y2': 481.0} {'x1': 175.99999999999997, 'x2': 343.00006399999995, 'y1': 0.0, 'y2': 490.999808}
{'x1': 177.0, 'x2': 340.0, 'y1': 0.0, 'y2': 481.0} {'x1': 178.000128, 'x2': 339.00006399999995, 'y1': 7.000064000000009, 'y2': 487.000064}
{'x1': 176.0, 'x2': 342.0, 'y1': 0.0, 'y2': 481.0} {'x1': 174.99980799999997, 'x2': 340.999936, 'y1': -0.00025600000000736145, 'y2': 485.999872}
{'x1': 176.0, 'x2': 342.0, 'y1': 0.0, 'y2': 481.0} {'x1': 172.999936, 'x2': 340.999936, 'y1': 4.999935999999991, 'y2': 485.999872}
{'x1': 176.0, 'x2': 342.0, 'y1': 0.0, 'y2': 481.0} {'x1': 175.99999999999997, 'x2': 343.00006399999995, 'y1': 0.0, 'y2': 488.999936}
{'x1': 176.0, 'x2': 343.0, 'y1': 0.0, 'y2': 480.0} {'x1': 175.99999999999997, 'x2': 343.00006399999995, 'y1': 6.999808000000002, 'y2': 485.999872}
{'x1': 175.0, 'x2': 345.0, 'y1': 0.0, 'y2': 480.0} {'x1': 172.999936, 'x2': 346.00012799999996, 'y1': 0.0, 'y2': 487.000064}
{'x1': 175.0, 'x2': 345.0, 'y1': 0.0, 'y2': 480.0} {'x1': 173.00019199999997, 'x2': 344.0, 'y1': 4.999935999999991, 'y2': 484.0}
{'x1': 175.0, 'x2': 345.0, 'y1': 0.0, 'y2': 480.0} {'x1': 174.00012800000002, 'x2': 348.00025600000004, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 175.0, 'x2': 347.0, 'y1': 0.0, 'y2': 480.0} {'x1': 176.00025600000004, 'x2': 346.000128, 'y1': 8.99993600000002, 'y2': 485.00019199999997}
{'x1': 174.0, 'x2': 349.0, 'y1': 0.0, 'y2': 480.0} {'x1': 171.99974400000002, 'x2': 347.999744, 'y1': 0.0, 'y2': 483.999744}
{'x1': 174.0, 'x2': 349.0, 'y1': 0.0, 'y2': 480.0} {'x1': 170.99980799999997, 'x2': 346.999808, 'y1': 2.9998080000000016, 'y2': 482.99980800000003}
{'x1': 174.0, 'x2': 349.0, 'y1': 0.0, 'y2': 480.0} {'x1': 172.99993600000002, 'x2': 348.0, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 174.0, 'x2': 350.0, 'y1': 0.0, 'y2': 480.0} {'x1': 174.00012800000002, 'x2': 348.00025600000004, 'y1': 8.999935999999991, 'y2': 480.0}
{'x1': 173.0, 'x2': 352.0, 'y1': 0.0, 'y2': 480.0} {'x1': 172.999936, 'x2': 351.999744, 'y1': 2.9998080000000016, 'y2': 482.99980800000003}
{'x1': 173.0, 'x2': 352.0, 'y1': 0.0, 'y2': 480.0} {'x1': 170.99980800000003, 'x2': 352.0, 'y1': 4.000256000000007, 'y2': 486.000128}
{'x1': 173.0, 'x2': 352.0, 'y1': 0.0, 'y2': 480.0} {'x1': 169.99987199999998, 'x2': 347.99974399999996, 'y1': 0.0, 'y2': 490.999808}
{'x1': 173.0, 'x2': 354.0, 'y1': 0.0, 'y2': 480.0} {'x1': 171.999744, 'x2': 354.99980800000003, 'y1': 5.9998720000000105, 'y2': 479.99974399999996}
{'x1': 172.0, 'x2': 355.0, 'y1': 0.0, 'y2': 479.0} {'x1': 172.0, 'x2': 356.0, 'y1': 1.999871999999982, 'y2': 480.0}
{'x1': 172.0, 'x2': 355.0, 'y1': 0.0, 'y2': 479.0} {'x1': 169.999872, 'x2': 352.99993600000005, 'y1': 3.000319999999988, 'y2': 487.000064}
{'x1': 172.0, 'x2': 355.0, 'y1': 0.0, 'y2': 479.0} {'x1': 170.00012800000002, 'x2': 354.000128, 'y1': 0.00025600000000736145, 'y2': 490.000128}
{'x1': 172.0, 'x2': 357.0, 'y1': 0.0, 'y2': 479.0} {'x1': 172.0, 'x2': 357.999872, 'y1': 7.000064000000009, 'y2': 481.999872}
{'x1': 171.0, 'x2': 358.0, 'y1': 0.0, 'y2': 479.0} {'x1': 170.99980799999997, 'x2': 359.000064, 'y1': 1.0001919999999984, 'y2': 480.00025600000004}
